NomenclatureCode,Tier,ProductCode,ProductDescription
S3,4,8826,Still photo film devlopd
S3,3,883,Cine fild developed
S3,4,8831,Developed cine film 35mm
S3,4,8839,Developed cine film nes
S3,3,884,Optical fibres
S3,4,8841,Optical fibre/elements
S3,5,88410,  UN Special Code
S3,5,88411,Contact lenses
S3,5,88415,Glass spectacle lenses
S3,5,88417,Spectacle lenses nes
S3,5,88419,Optical fibres/plates
S3,4,8842,Spectacles/frames
S3,5,88421,Spectacle frames
S3,5,88422,Spectacle frame parts
S3,5,88423,Spectacles etc corective
S3,4,8843,Opticl lens/prism/mirror
S3,5,88430,  UN Special Code
S3,5,88431,Camera/etc objectiv lens
S3,5,88432,Objective lenses nes
S3,5,88433,Optical filters
S3,5,88439,Mounted opt elements nes
S3,3,885,Watches and clocks
S3,4,8850,  UN Special Code
S3,4,8853,Watches prec metal case
S3,5,88530,  UN Special Code
S3,5,88531,"Watches,battery,prec mtl"
S3,5,88532,Watches nes prec metal
S3,5,88539,Pocket/etc watch pre mtl
S3,4,8854,Watches nes
S3,5,88540,  UN Special Code
S3,5,88541,Wrist watces nes battery
S3,5,88542,Wrist watches nes
S3,5,88549,Pocket/etc watches nes
S3,4,8855,Watch movements assembld
S3,5,88551,Watch movements battery
S3,5,88552,Watch movements nes
S3,4,8857,Clocks
S3,5,88571,Instr panel clocks/etc
S3,5,88572,Clocks with watch mvmnt
S3,5,88573,Clocks with watch mvmnt
S3,5,88574,Electric alarm clocks
S3,5,88575,Alarm clocks non-electrc
S3,5,88576,Wall clocks electric
S3,5,88577,Wall clocks non-electric
S3,5,88578,Clocks nes electric
S3,5,88579,Clocks nes
S3,4,8859,Time measure equipmt nes
S3,5,88590,  UN Special Code
S3,5,88591,"Watch cases,case parts"
S3,5,88592,Watch straps/bands metal
S3,5,88593,Watch strap/band non-mtl
S3,5,88594,Time recording apparatus
S3,5,88595,Time switches
S3,5,88596,"Clock movements,assembld"
S3,5,88597,"Clock cases,case parts"
S3,5,88598,Clock/watch mmnts unass
S3,5,88599,Clock/watch parts nes
S3,2,89,Misc manufactures nes
S3,3,890,  UN Special Code
S3,3,891,Arms and ammunition
S3,4,8910,  UN Special Code
S3,4,8911,Armoured fighting vehicl
S3,5,89111,Armoured tanks/etc
S3,5,89112,Military firearms nes
S3,5,89113,Swords/bayonets/etc
S3,5,89114,Revolvers and pistols
S3,4,8912,Bombs/ammunition/etc
S3,5,89120,  UN Special Code
S3,5,89121,Cartridges rivet gun etc
S3,5,89122,Cartridges for shotguns
S3,5,89123,Airgun pellets etc
S3,5,89124,Cartridges/parts nes
S3,5,89129,War munitions/parts
S3,4,8913,Non-military arms
S3,5,89131,Sporting firearms
S3,5,89139,"Airguns,truncheons,etc"
S3,4,8919,Firearm parts/accessory
S3,5,89190,  UN Special Code
S3,5,89191,Pistol parts/accessories
S3,5,89193,Shotgun barrels
S3,5,89195,Shotgun/rifle parts nes
S3,5,89199,Military weapon part nes
S3,3,892,Printed matter
S3,4,8920,  UN Special Code
S3,4,8921,Book/pamphlet/map/globes
S3,5,89212,Childrns pictur ec book
S3,5,89213,Map/chart books
S3,5,89214,Maps/charts not in books
S3,5,89215,Books etc(single sheets)
S3,5,89216,Dictionary/encyclopaedia
S3,5,89219,Printed books nes
S3,4,8922,Newspapers/periodicals
S3,5,89221,Newspaper etc>4 per week
S3,5,89229,Newspapers/periodic nes
S3,4,8924,Printed cards/transfers
S3,5,89241,Decalcomanias(transfers)
S3,5,89242,"Picture pst-,greetng-crd"
S3,4,8928,Printed matter nes
S3,5,89280,  UN Special Code
S3,5,89281,"Labels paper,paperboard"
S3,5,89282,"Plans,etc not printed"
S3,5,89283,Unissued banknotes etc
S3,5,89284,Calendars on paper
S3,5,89285,Printed/manuscript music
S3,5,89286,"Trade adv matrl,catalog"
S3,5,89287,Pictures/designs/photos
S3,5,89289,Other printed matter
S3,3,893,Articles nes of plastics
S3,4,8931,Plastic boxes/lids/etc
S3,5,89311,Plastic sacks/bags/cones
S3,5,89319,Plstc packg contnrs/lids
S3,4,8932,Plastic builders ware
S3,5,89320,  UN Special Code
S3,5,89321,Plstic bathroom fixtures
S3,5,89329,Plastic builder ware nes
S3,4,8933,Plstc lino/etc kitch art
S3,5,89331,Plastic lino/tiles/etc
S3,5,89332,Plstc table/kitch/..arts
S3,4,8939,Plastic articles nes
S3,5,89390,  UN Special Code
S3,5,89394,"Plastc office,school equ"
S3,5,89395,Plastc furniture fittngs
S3,5,89399,Othr plastc articles nes
S3,3,894,Baby carr/toy/game/sport
S3,4,8940,  UN Special Code
S3,4,8941,"Baby carriages,parts nes"
S3,4,8942,Childrens toys
S3,5,89421,Large size wheeled toys
S3,5,89422,Dolls
S3,5,89423,Doll parts/accessories
S3,5,89424,Construction toys
S3,5,89425,Toy animals/etc
S3,5,89426,Toys musical instruments
S3,5,89427,Toy puzzles
S3,5,89429,Toys nes
S3,4,8943,Games equipment
S3,5,89431,Video (tv) games
S3,5,89433,Billiards equipment
S3,5,89435,Coin operated games
S3,5,89437,Playing cards
S3,5,89439,Funfair/table/.. game eq
S3,4,8944,Festive entertainm artic
S3,5,89441,Xmas/etc lighting sets
S3,5,89445,Xmas decorations etc
S3,5,89449,Entertainment artics nes
S3,4,8946,Fairs/circus/theatre etc
S3,4,8947,Sports goods
S3,5,89471,Fishng/huntng equip nes
S3,5,89472,Ice/roller skates
S3,5,89473,Snow-ski equipment
S3,5,89474,Water skis/surf brds etc
S3,5,89475,Golf equipment
S3,5,89476,Tennis/etc rackets
S3,5,89477,Sports gloves etc.
S3,5,89478,Gymnasium/etc equipment
S3,5,89479,Sports goods nes
S3,3,895,Office/stationery supply
S3,4,8951,Base mtl office/stat sup
S3,5,89511,Filing cabinet/tray/etc
S3,5,89512,Bse mtl stationery goods
S3,4,8952,Pens/pencils
S3,5,89521,Pens of all kinds
S3,5,89522,"Pen nibs,nib points"
S3,5,89523,Pencils/crayons/chalks
S3,4,8959,Office stat supplies nes
S3,5,89590,  UN Special Code
S3,5,89591,Writing/drawing ink
S3,5,89592,Slates for writing
S3,5,89593,Hand date etc stamps
S3,5,89594,"Typewrtr ribbon,ink pad"
S3,3,896,Art/collections/antiques
S3,4,8960,  UN Special Code
S3,4,8961,Paintings/drawings/etc
S3,5,89610,  UN Special Code
S3,5,89611,Paintings/drawngs/pastel
S3,5,89612,Collages/decor plaques
S3,4,8962,Original prints etc
S3,4,8963,Original sculpture etc
S3,4,8964,Stamps for philately
S3,4,8965,Coins/nature collections
S3,4,8966,Antiques over 100 years
S3,3,897,Jewellery
S3,4,8970,  UN Special Code
S3,4,8972,Imitation jewellery
S3,5,89721,Base metal imit jewelery
S3,5,89729,Imitation jewellery nes
S3,4,8973,Precious metal jewellery
S3,5,89731,Prec mtal jewellery/clad
S3,5,89732,"Gold,silver,etc ware"
S3,5,89733,Pearl/prec stone articls
S3,4,8974,Artics nes prec mtl/clad
S3,5,89741,Platinum catalyst equip.
S3,5,89749,Prec mtl articles nes
S3,3,898,Musical instrums/records
S3,4,8980,  UN Special Code
S3,4,8981,Pianos/string instrumnts
S3,5,89813,Pianos/harpsichords/etc
S3,5,89815,Guitars/violins/harp/etc
S3,4,8982,Musical instr exc string
S3,5,89820,  UN Special Code
S3,5,89821,Pipe and reed organs
S3,5,89822,Accordion/mouth organ/..
S3,5,89823,Wind musical instr nes
S3,5,89824,Percussion musical instr
S3,5,89825,Elec keyboard instrumnts
S3,5,89826,Electric instruments nes
S3,5,89829,Music iinstruments nes
S3,4,8984,Sound recording mag tape
S3,5,89840,  UN Special Code
S3,5,89841,Recording tape w<4mm
S3,5,89843,Recording tape w4-6.5 mm
S3,5,89845,Recording tape w>6.5mm
S3,4,8985,Prepd unrecord media nes
S3,5,89851,Magnetic disks
S3,5,89859,Prepd unrecord media nes
S3,4,8986,Recorded magnetic tapes
S3,5,89860,  UN Special Code
S3,5,89861,Recorded tapes w<4mm
S3,5,89865,Recorded tapes w4-6.5mm
S3,5,89867,Recorded tapes w>6.5mm
S3,4,8987,Non-mag recorded media
S3,5,89871,Gramophone records
S3,5,89879,Recorded media nes
S3,4,8989,Musical instr parts/acc.
S3,3,899,Misc manuf articles nes
S3,4,8990,  UN Special Code
S3,4,8991,Carvings/mouldings
S3,5,89911,Animal mater carving etc
S3,5,89919,"Moulded,carved goods nes"
S3,4,8992,Artificial flowers/fruit
S3,5,89921,"Artif flower/fruit,plast"
S3,5,89929,Artif flower/fruit nes
S3,4,8993,Candles/matches/smokers
S3,5,89930,  UN Special Code
S3,5,89931,Candles/tapers/etc
S3,5,89932,Matches
S3,5,89933,Cigarette/etc lighters
S3,5,89934,Cig lighter fuels <300cc
S3,5,89935,Cig lighter parts/access
S3,5,89936,Unfinished smoking pipes
S3,5,89937,Smoking pipes and parts
S3,5,89939,Combustible products nes
S3,4,8994,Umbrella/walking sticks
S3,5,89940,  UN Special Code
S3,5,89941,Umbrellas/sunshades/etc
S3,5,89942,Canes/riding-crops/etc
S3,5,89949,Parts nes umbrella/canes
S3,4,8996,Orthopaedic appliances
S3,5,89961,Hearing aids
S3,5,89963,Orthopaedic/fracture app
S3,5,89965,Artificial teeth/filling
S3,5,89966,Artific body parts nes
S3,5,89967,Heart pacemakers/etc
S3,5,89969,Orthopaedic applince nes
S3,4,8997,Basketware/briushes/etc
S3,5,89970,  UN Special Code
S3,5,89971,Basketwork/wickerwrk/etc
S3,5,89972,Brushes/brooms/mops etc
S3,5,89973,"Plaits,plaited products"
S3,5,89974,Veg matl mats/screens
S3,5,89979,"Plaits,plaited products"
S3,4,8998,Small wares nes
S3,5,89980,  UN Special Code
S3,5,89981,Hand sieves and riddles
S3,5,89982,"Powder-puffs,etc"
S3,5,89983,Buttons/studs/snaps/etc
S3,5,89984,Button moulds/parts
S3,5,89985,Slide fasteners
S3,5,89986,Slide fastener parts
S3,5,89987,Scent etc toilet sprays
S3,5,89988,Tailors/shop dummies
S3,5,89989,Combs/hair-slides/etc
S3,4,8999,Manufactured goods nes
S3,5,89990,  UN Special Code
S3,5,89991,Articles of gut/etc
S3,5,89992,Feather/etc goods nes
S3,5,89994,Wig making materials
S3,5,89995,"Wigs/false beards,etc"
S3,5,89996,Parachutes/parts/access.
S3,5,89997,Vacuum flasks/etc
S3,1,9,Commodities nes
S3,2,90,  UN Special Code
S3,2,91,  UN Special Code
S3,3,911,  UN Special Code
S3,4,9110,  UN Special Code
S3,2,93,  UN Special Code
S3,3,931,  UN Special Code
S3,4,9310,  UN Special Code
S3,2,96,Coin nongold non current
S3,3,961,Coin nongold non current
S3,4,9610,Coin nongold non current
S3,2,97,Gold non-monetary ex ore
S3,3,971,Gold non-monetary ex ore
S3,4,9710,Gold non-monetary ex ore
S3,5,97100,  UN Special Code
S3,5,97101,"Nonmon gld unwrt,semi-mf"
S3,5,97102,"Rolled gld unwkd,semi-mf"
S3,5,97103,"Gold sweepings,waste etc"
